time_step,unit_id,node_id
0,0,0
1,0,126
2,0,125
3,0,21
4,0,125
5,0,21
6,0,125
7,0,21
8,0,125
9,0,127
10,0,134
11,0,127
12,0,134
13,0,135
14,0,136
15,0,137
16,0,22
17,0,19
18,0,22
19,0,28
20,0,31
21,0,33
22,0,31
23,0,33
24,0,31
25,0,28
26,0,25
27,0,23
28,0,26
29,0,29
30,0,26
31,0,24
32,0,26
33,0,24
34,0,20
35,0,19
36,0,21
37,0,125
38,0,21
39,0,125
40,0,127
41,0,134
42,0,135
43,0,139
44,0,65
45,0,68
46,0,71
47,0,68
48,0,63
49,0,66
50,0,70
51,0,97
52,0,228
53,0,220
54,0,228
55,0,196
56,0,43
57,0,196
58,0,43
59,0,40
60,0,38
61,0,39
62,0,38
63,0,40
64,0,38
65,0,39
66,0,38
67,0,41
68,0,38
69,0,41
70,0,38
71,0,41
72,0,38
73,0,41
74,0,38
75,0,40
76,0,38
77,0,39
78,0,38
79,0,39
80,0,38
81,0,39
82,0,38
83,0,39
84,0,170
85,0,39
86,0,38
87,0,39
88,0,38
89,0,40
90,0,42
91,0,94
92,0,97
93,0,94
94,0,95
95,0,94
96,0,97
97,0,70
98,0,66
99,0,70
100,0,66
101,0,70
102,0,97
103,0,70
104,0,183
105,0,70
106,0,97
107,0,70
108,0,97
109,0,94
110,0,96
111,0,94
112,0,95
113,0,99
114,0,96
115,0,99
116,0,96
117,0,191
118,0,193
119,0,221
